序号    词语          加入长度
78  局势  0.005098140421112691
79  北京  0.0050694643820750444
80  导航  0.004982992336432246
81  舰队  0.004982992336432246
82  11日  0.004979151385176951
83  今日  0.0049346603770681775
84  江南  0.00488611644196757
85  清晰  0.004817793446221407
86  合法  0.00473255257675526
87  群岛  0.004712793309225273
88  博文  0.004689763562274937
89  4422  0.004600693174541608
90  北方  0.004513181641412297
91  部署  0.004479681506954876
92  市场  0.004367957989682964
93  支持  0.0043475162426063595
94  陈光武  0.004339519445179905
95  维护  0.004330268269462709
96  戴军  0.0043270343852054105
97  大型  0.004275652611293201
98  形式  0.004265345636259214
99  义勇军  0.004242783345175176
100  天宫  0.0042136558700873105
101  二号  0.004182516899694396
102  5座  0.004182516899694396
103  故事  0.0041721161882302205
104  我国  0.004164938512880693
105  越南  0.00413040714811299
106  和平  0.004109488420019395
107  明天  0.004099012879460832
108  描述  0.0040780292647810005
109  条理  0.004067521117715605
110  韩国  0.004025378735373439
111  拳头  0.003986292183251086
112  太平  0.00397245089094813
113  上将  0.003961831622035445
114  联合国  0.00390819599533778
115  接受  0.0038978767876592826
116  蔡英文  0.0038080218458324986
117  专家  0.0037935883805976928
118  cry  0.00378788591410884
119  交通部  0.003767715759866587
120  美军  0.003725269584296303
121  阶段  0.003703476638938045
122  报道  0.0036816342446717425
123  坐镇  0.003670694385560394
124  信息  0.003527320203253913
125  发光  0.0034715900293099196
126  历史  0.0034155238495655067
127  社会  0.0034042696716991795
128  4座  0.003347790860382224
129  相关  0.0033364530942787693
130  中华  0.0033251011846473044
131  法庭  0.003302354686129583
132  利益  0.003302354686129583
133  参与  0.003290959971534434
134  电子  0.003282782572543433
135  地区  0.0032795508619788533
136  舆论  0.003233769180238379
137  战略  0.0031992785646560626
138  海域  0.003179441715584373
139  建设  0.0031762103058298897
140  解决  0.0031530817884709602
141  否定  0.0031414947564446746
142  总统  0.0031414947564446746
143  西沙  0.00312989244677939
144  动力  0.00312989244677939
145  发展  0.0031182747870718923
146  影响  0.00309499312445993
147  话筒  0.0030833289732616793
148  最终  0.002989446009577794
149  对抗  0.002977638240627359
150  希望  0.002965814113844461
151  四位  0.002906445176423697
152  争议  0.002882580124022702
153  手段  0.002882580124022702
154  一位  0.0028586468844665086
155  全球  0.0028586468844665086
156  亚洲  0.0028586468844665086
157  建立  0.0028586468844665086
158  两岸  0.0028466544684267367
159  冲突  0.0028466544684267367
160  洋人  0.0028346447323728268
161  威武  0.0028346447323728268
162  霹雳  0.002817050828237401
163  一点  0.0027896607637195015
164  海洋  0.0027864307105391686
165  环球  0.0027864307105391686
166  朋友  0.0027622173099816415
167  黄岩  0.002753313574245489
168  朝鲜  0.0027257620035297603
169  放弃  0.002664635775694563
170  民间  0.002652354470560247
171  势力  0.0026153964651233607
172  事实  0.0026030387241867316
173  权益  0.0026030387241867316
174  画面  0.002593890791170638
175  消息  0.002578264943031056
176  请求  0.0025658486677453754
177  在线  0.002528480862374101
178  承认  0.0025159848585608823
179  技术  0.0024909319958498874
180  差别  0.00247837488073337
181  道士  0.002469025718097843
182  挑衅  0.0024531986301613187
183  政治  0.0024531986301613187
184  股份  0.0024531986301613187
185  微笑  0.002440579228538304
186  南沙  0.0024025942847858248
187  领海  0.0024025942847858248
188  鼓掌  0.002377163975899922
189  8日  0.00236764431414359
190  东海  0.0023644162885469357
191  立场  0.0023516467174264036
192  分析  0.0023516467174264036
193  关系  0.0023516467174264036
194  el  0.002338855113680327
195  关键  0.002338855113680327
196  军舰  0.002326041326411788
197  祖国  0.002313205202642769
198  系统  0.002313205202642769
199  李彤  0.002313205202642769
