序号    词语          加入长度
248  江面  0.002191162001582908
249  航行  0.0021852245864464655
250  评论  0.002177796840320763
251  435  0.002153736521617334
252  悼念  0.0021524924671421624
253  记者  0.0021420503607095707
254  重演  0.0021405575446520617
255  方案  0.0021405575446520617
256  90度  0.0021166362688781293
257  旅游  0.0021121420312757593
258  437  0.0021113241235652465
259  暂停  0.002086632972493929
260  4个  0.002061042730146921
261  解读  0.0020535005608378083
262  善后  0.0020489718243716292
263  顶棚  0.002039906590693121
264  青岛  0.0020383947093831727
265  上岸  0.0020368825390880466
266  解释  0.0020278034340293857
267  倒扣  0.002026289233528535
268  岳阳  0.002000503073068532
269  作文  0.0019837724655070144
270  经验  0.001980726665128026
271  环球  0.0019761557197863744
272  参与  0.0019746314716160038
273  网络  0.001960899689475913
274  追问  0.00195937242531461
275  天津  0.001957844857991518
276  默哀  0.001956316987220366
277  释疑  0.001956316987220366
278  电视台  0.001955904331554597
279  406  0.0019450849458072168
280  漂流  0.001945613371115794
281  晚报  0.0019226264715543767
282  官方  0.001916484886038254
283  习近平  0.001898951190439793
284  24  0.0018964902240968787
285  启动  0.0018934094087764222
286  讲述  0.001882616585417726
287  中央  0.0018764422649385282
288  未果  0.0018733531893564159
289  教训  0.0018671711947806182
290  不顾  0.001860984058568498
291  致哀  0.0018578885559024198
292  几率  0.0018532428764036595
293  2日  0.0018532428764036595
294  4天  0.0018485942784719183
295  湖南  0.0018485942784719183
296  中游  0.0018423915927874332
297  青年  0.0018423915927874332
298  应急  0.0018253072002611126
299  警告  0.0018237520988061094
300  内幕  0.0018221966667426172
301  三岁  0.0018128571124671482
302  时刻  0.0018112993565712753
303  22  0.0018097412673232795
304  星号  0.0018066240873855614
305  7次  0.0017722462088110512
306  18  0.0017644100919383381
307  噩耗  0.001761273239344181
308  责任  0.001748712007328888
309  鸣笛  0.001728252446113576
310  几何  0.0016998252216349548
311  预言  0.0016966594865688485
312  昨晚  0.0016760468981261872
313  时政  0.0016601490171069021
314  娃娃  0.0016585571997896388
315  书包  0.001653779522239892
316  大风  0.0016505925449160545
317  好友  0.0016505925449160545
318  中方  0.0016362326432604252
319  六个  0.001631439244024707
320  紧急  0.0016154366047415778
321  组织  0.0016077421267336265
322  关键  0.001592968535092002
323  凯迪  0.0015865351369877907
324  惊人  0.0015736495450811288
325  时事  0.0015720370746480105
326  详细  0.0015671972898038042
327  生活  0.001549420762508242
328  幸运  0.0015332180694076316
329  齐鲁  0.0015315955684699544
330  地点  0.0015283493426577527
331  军事  0.0015251014814686458
332  落水  0.0015234769363048736
333  成功  0.0015202266142214807
334  奇迹  0.0015120935991845804
335  水中  0.0015120935991845804
336  吸取  0.0015006899702827985
337  抛锚  0.0014990592132391447
338  身份  0.0014990592132391447
339  理赔  0.0014990592132391447
340  英语  0.0014993803559411414
341  祈福  0.001497428037769343
342  始末  0.0014925319953405806
343  大雨  0.0014827285388786602
344  话题  0.0014679946995435392
345  实况  0.0014647158081906337
346  吊唁  0.0014614351960797974
347  竟是  0.00145322610711018
348  网友  0.0014515829888803698
349  3日  0.001448295447293321
350  内部  0.001448295447293321
351  标题  0.0014417151270552351
352  6日  0.0014301826648105483
353  4日  0.0014222530539252857
354  记录  0.0014070524611819303
355  流域  0.0014070524611819303
356  定性  0.0014053969391615965
357  82  0.001390476825526477
358  难度  0.001390476825526477
359  揭秘  0.0013871562259264235
360  文库  0.0013788466816203888
361  看法  0.0013705255778236128
362  前行  0.0013705255778236128
363  全国  0.0013671938809248164
364  5天  0.0013655273321940887
365  国家  0.0013621928307705575
366  快讯  0.0013471642729890058
367  实施  0.0013454920656920874
368  公安  0.0013387984686727438
369  取样  0.0013320972089904944
370  力量  0.0013320972089904944
371  岸边  0.0013287436913119023
372  来源  0.0013270662079832198
373  安徽  0.0013270662079832198
374  13  0.001323709788708269
375  40  0.001323709788708269
376  船只  0.0013220308512998835
377  5日  0.0013220308512998835
378  回答  0.0013203514277324619
379  老伴  0.00131531023269877
380  全球  0.0013068984486035132
381  山东  0.0013001601541371534
382  要闻  0.0012815887827716743
383  九张  0.001279897465132866
384  地方  0.0012765133132525987
385  影像  0.001264652773265633
386  政府  0.0012629563668269343
387  舆论  0.0012612594470478948
388  采访  0.0012612594470478948
389  气象  0.0012578640641807976
390  今晚  0.0012561655994421479
391  诡异  0.0012544666180619472
392  海南  0.0012510671020464217
393  教育  0.001244261833530541
394  手里  0.0012408560675239687
395  活动  0.0012340382379170882
396  11  0.001232332463499467
397  遭遇  0.001228919328179943
398  区域  0.001228919328179943
399  反思  0.0012169566044425064
400  警方  0.0012169566044425064
